codeset_id,concept_id,code,codeSystem,isExcluded,includeDescendants,includeMapped,item_id,annotation,created_by,created_at
1000000241,,D70.0,ICD10CM,False,False,False,7c32e8d2-e713-4ce3-80bc-3715d0877f5e,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.730Z
1000000241,,D70.3,ICD10CM,False,False,False,77f184ac-385a-4c06-bd7e-f3f48f34e043,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.730Z
1000000241,,D70.4,ICD10CM,False,False,False,8d0b9195-34ef-4b32-b014-60838c8268f8,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.730Z
1000000241,,D70.8,ICD10CM,False,False,False,0ab758cf-f343-4622-9c6f-125871d253d9,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.730Z
1000000241,,D70.9,ICD10CM,False,False,False,708edc7a-8360-452f-bcd3-a6774e1f9124,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.730Z
1000000241,,D71,ICD10CM,False,False,False,f56baac8-c2dc-4893-a705-ad6912bd36d6,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.731Z
1000000241,,D72.0,ICD10CM,False,False,False,565ffdbb-843e-4801-9802-7a492991381d,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.731Z
1000000241,,D72.1,ICD10CM,False,False,False,5e31308d-ebef-473a-8419-24e603cb055d,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.731Z
1000000241,,D72.810,ICD10CM,False,False,False,20023e1a-122c-42d6-8003-5f5240a58dd2,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.731Z
1000000241,,D72.818,ICD10CM,False,False,False,94ee532f-2b40-4413-b3cf-43d34c115abd,Curated HCUP CCSR value set.,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-02T18:16:19.731Z
