codeset_id,concept_id,code,codeSystem,isExcluded,includeDescendants,includeMapped,item_id,annotation,created_by,created_at
108665666,,10295004,SNOMEDCT,False,True,False,a2041940-1dc2-4bff-9cd3-08fe6684a1b0,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.532Z
108665666,,103611000119102,SNOMEDCT,False,True,False,8fdc81f5-7817-44dd-9ab8-6e6072b0b980,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.536Z
108665666,,1059007,SNOMEDCT,False,True,False,0b86f1e3-bd6f-48be-8081-db49e0d5d439,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.536Z
108665666,,10759111000119102,SNOMEDCT,False,True,False,ecd77ff6-8709-4820-904c-9fbe5db569e2,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.536Z
108665666,,10759151000119101,SNOMEDCT,False,True,False,25bbe7ca-62bd-4bc9-9f6a-818571629dcf,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.536Z
108665666,,10807061000119103,SNOMEDCT,False,True,False,eda7338a-539a-490c-b793-5be5020e4d1b,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,1087101000119109,SNOMEDCT,False,True,False,28ca736d-9450-4abc-ad89-c1779f960a0c,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,1092801000119102,SNOMEDCT,False,True,False,e0c83523-e1c3-4f0e-bd37-ff5fbf2614cd,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109559009,SNOMEDCT,False,True,False,a0265165-873d-43ee-a3a5-e5dcb0abb25f,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109819003,SNOMEDCT,False,True,False,ef0c563a-0289-456a-9546-1137e6b39bc6,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109820009,SNOMEDCT,False,True,False,de98f626-9160-436c-84a7-a498f69c4936,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109841003,SNOMEDCT,False,True,False,63fd92f3-bfb1-4947-88c7-c1761b3fca29,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109842005,SNOMEDCT,False,True,False,6391d37e-a50a-4630-9c7b-284382979109,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109843000,SNOMEDCT,False,True,False,c32e4ce0-ffd3-4a98-9d66-4fd85611b905,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,109844006,SNOMEDCT,False,True,False,ec43727d-f2aa-48b9-a72b-0fdfbe088134,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,111331000,SNOMEDCT,False,True,False,1c5b4815-51ad-459a-8c4f-b39832f350de,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,111369005,SNOMEDCT,False,True,False,adbb3502-4009-48f3-84cc-5f342356a89d,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,111371005,SNOMEDCT,False,True,False,c7c674b8-4ad6-444b-9731-194da6a27c76,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.537Z
108665666,,111386004,SNOMEDCT,False,True,False,3f04ec07-7a6d-429d-ade2-0cedc88b5150,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.538Z
108665666,,1116000,SNOMEDCT,False,True,False,5927c745-a315-422b-9bea-6772b4abd88b,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.539Z
108665666,,11179002,SNOMEDCT,False,True,False,804b154f-aef2-4f7a-8428-0b9ad7b8301d,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.539Z
108665666,,111879004,SNOMEDCT,False,True,False,fbc3b9ac-b465-443d-b211-83f2d5375612,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.539Z
108665666,,111891008,SNOMEDCT,False,True,False,00a55649-fc22-4cb5-bc55-b7b2d869ed86,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,111892001,SNOMEDCT,False,True,False,36314909-628b-446c-b4a3-1f276e309fba,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,111896003,SNOMEDCT,False,True,False,d1f5894d-1d99-4f21-9a81-0c42d8c846e3,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,11350001,SNOMEDCT,False,True,False,bc4dabe4-7771-4def-b3c5-ed690be36e51,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123603008,SNOMEDCT,False,True,False,1ae8ff57-162a-4549-ac5f-46b96b96e803,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123604002,SNOMEDCT,False,True,False,a65c58f1-643d-44c3-b609-d2ce097ccba8,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123605001,SNOMEDCT,False,True,False,5fdf5571-96de-4c99-bbe4-5c8ee70aa55c,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123606000,SNOMEDCT,False,True,False,622d3c2e-5f7b-46c6-a71e-0603af3e141e,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123607009,SNOMEDCT,False,True,False,739c7230-3fdd-42d3-b573-e83bf6435ab6,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,12368000,SNOMEDCT,False,True,False,5a708e24-5846-428e-bae7-9c9d59f359f9,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123716002,SNOMEDCT,False,True,False,8c732ca3-966d-4c3c-b05a-5430450762c0,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,123717006,SNOMEDCT,False,True,False,f5ac7e70-0087-4432-9eb9-5846680278f4,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,126851005,SNOMEDCT,False,True,False,79b6f6c5-efa4-48cf-a0a9-31c3a4873330,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.540Z
108665666,,126852003,SNOMEDCT,False,True,False,4a58a0fc-3e4f-4bd6-9fa5-f1cc6d6bb1a4,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,128241005,SNOMEDCT,False,True,False,b0423d33-9cb2-466e-93ff-e9bc0759fc4b,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,128302006,SNOMEDCT,False,True,False,89b6c1b8-fdc6-4b7f-8bf9-71e099de4997,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,13265006,SNOMEDCT,False,True,False,c8cd786d-f506-480e-a7d9-7fb0214b06d4,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,13630003,SNOMEDCT,False,True,False,42682fd1-1b1d-4791-8fca-5eb0d97396c1,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,13891000,SNOMEDCT,False,True,False,9a4add1f-3329-4112-adae-aa826263498b,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,13923006,SNOMEDCT,False,True,False,b59388b1-7d7f-461c-a8bb-4f5caf56c1ff,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,15151004,SNOMEDCT,False,True,False,7b28878e-df6f-48ae-b4d6-d021bfff9e31,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,15230009,SNOMEDCT,False,True,False,6ff132e4-d8fa-46c9-9286-56c0699fc385,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,15999000,SNOMEDCT,False,True,False,a91ab21a-1fc9-4799-9316-7e8156346b7e,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,16069000,SNOMEDCT,False,True,False,01a39b02-6166-4a42-a424-3fef1c261568,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,16070004,SNOMEDCT,False,True,False,132fe8da-ad69-4630-937e-ac31020b6ec4,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,16763008,SNOMEDCT,False,True,False,ed69c18c-b0ca-4536-abf1-0b604d05ce7f,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.541Z
108665666,,1691000119104,SNOMEDCT,False,True,False,3fcb0c61-47d6-43f2-91c3-028a2cdbe7fa,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,17349007,SNOMEDCT,False,True,False,80695544-c6fb-48a2-970e-1ef9c05c8824,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,1761006,SNOMEDCT,False,True,False,d2c9d289-ac74-4548-9789-dcabb1178fda,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,17681007,SNOMEDCT,False,True,False,bf81e54c-336d-4370-8640-7854b4617eef,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,17890003,SNOMEDCT,False,True,False,9272b909-260b-4397-aa12-edcf8f16a0c9,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,17920008,SNOMEDCT,False,True,False,726d21b4-30d0-44e8-8c92-c5f9af7a6a7d,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.542Z
108665666,,186273003,SNOMEDCT,False,True,False,ad6e0eb9-49d9-476c-9e24-a6f5580cc256,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186395002,SNOMEDCT,False,True,False,dd46256f-f5c1-4cb1-b17c-5e4945d72da6,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186624004,SNOMEDCT,False,True,False,ec7bc99b-bc8f-434b-bcbc-56dfbe4a1b59,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186626002,SNOMEDCT,False,True,False,1fa12779-6020-4033-95af-80e87f52d48d,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186628001,SNOMEDCT,False,True,False,b4e82466-7e1c-493a-9161-52b59c751f9c,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186639003,SNOMEDCT,False,True,False,4c731075-24dd-4225-a8bc-67cc63789981,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,186698009,SNOMEDCT,False,True,False,7d2a0bca-14bb-45e1-9cba-78b3b50b9df5,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,187062006,SNOMEDCT,False,True,False,a2c2a9ce-7672-4da2-b41e-6ec462e0dccc,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,187068005,SNOMEDCT,False,True,False,1aca20ca-d650-481d-a749-b55b3eaae49e,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,187093007,SNOMEDCT,False,True,False,ca074aa1-8278-4dd2-84e6-afde6d1ff9c4,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,187197006,SNOMEDCT,False,True,False,afdedc31-a93f-40c3-9ce0-95db894e1a4b,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.543Z
108665666,,187767006,SNOMEDCT,False,True,False,dafa695d-4cb3-48cc-8f18-8b4bb6219470,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.544Z
108665666,,187769009,SNOMEDCT,False,True,False,c9473628-ef9a-47cf-9a84-789ae0a4354f,Generated from VSAC export,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-20T20:52:01.544Z
